column,group,source,name,recipe,query,rows,selectivity,tier,chosen_plan,selective_ns,fused_ns,chosen_ns,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,file_bytes
11,"tpch","lineitem","c0_l_orderkey_x1","Frame(UnsignedDelta(BitPack))",BETWEEN,131072,1.00000000,buffered_hot,broad_fused,589482.0,635992.0,635992.0,86336,26188,26188,1,1,26188
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,1,0.00000763,memory_warm,selective_closure,53307.6,397305.0,53307.6,329,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,1,0.00000763,buffered_hot,selective_closure,56561.0,409583.0,56561.0,329,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,1,0.00000763,memory_warm,selective_closure,54362.4,436373.0,54362.4,329,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,1,0.00000763,buffered_hot,selective_closure,56840.0,438827.0,56840.0,329,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,131,0.00099945,memory_warm,selective_closure,54439.2,398736.0,54439.2,378,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,131,0.00099945,buffered_hot,selective_closure,56657.4,401942.0,56657.4,378,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,131,0.00099945,memory_warm,selective_closure,54188.6,439057.0,54188.6,378,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,131,0.00099945,buffered_hot,selective_closure,56817.5,444806.0,56817.5,378,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,1310,0.00999451,memory_warm,selective_closure,56997.9,400119.0,56997.9,820,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,1310,0.00999451,buffered_hot,selective_closure,60301.5,405136.0,60301.5,820,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,1310,0.00999451,memory_warm,selective_closure,58488.9,437044.0,58488.9,820,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,1310,0.00999451,buffered_hot,selective_closure,61315.5,440570.0,61315.5,820,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,13107,0.09999847,memory_warm,selective_closure,87987.8,410515.0,87987.8,5244,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,13107,0.09999847,buffered_hot,selective_closure,91855.4,414100.0,91855.4,5244,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,13107,0.09999847,memory_warm,selective_closure,97099.4,445467.0,97099.4,5244,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,13107,0.09999847,buffered_hot,selective_closure,98992.2,451125.0,98992.2,5244,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,65536,0.50000000,memory_warm,selective_closure,227580.5,457495.0,227580.5,24904,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,65536,0.50000000,buffered_hot,selective_closure,230885.5,460279.0,230885.5,24904,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,65536,0.50000000,memory_warm,selective_closure,331967.0,567640.0,331967.0,24904,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,65536,0.50000000,buffered_hot,selective_closure,337805.0,562762.0,337805.0,24904,21036,21036,2,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,131072,1.00000000,memory_warm,broad_fused,400520.0,515772.0,515772.0,49480,21036,21036,1,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",SUM,131072,1.00000000,buffered_hot,broad_fused,404536.0,522642.0,522642.0,49480,21036,21036,1,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,131072,1.00000000,memory_warm,broad_fused,694950.0,733257.0,733257.0,49480,21036,21036,1,1,21036
12,"tpch","lineitem","c3_l_linenumber_x1","Frame(FOR(BitPack))",BETWEEN,131072,1.00000000,buffered_hot,broad_fused,701860.0,736873.0,736873.0,49480,21036,21036,1,1,21036
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,1,0.00000763,memory_warm,selective_closure,287.4,344556.0,287.4,265,360,360,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,1,0.00000763,buffered_hot,selective_closure,3692.2,350966.0,3692.2,265,360,360,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,1,0.00000763,memory_warm,selective_closure,318.6,370164.0,318.6,265,360,360,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,1,0.00000763,buffered_hot,selective_closure,3727.6,375772.0,3727.6,265,360,360,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,131,0.00099945,memory_warm,selective_closure,645.8,345407.0,645.8,363,456,456,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,131,0.00099945,buffered_hot,selective_closure,4115.3,350404.0,4115.3,363,456,456,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,131,0.00099945,memory_warm,selective_closure,851.5,370665.0,851.5,363,456,456,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,131,0.00099945,buffered_hot,selective_closure,4394.6,377555.0,4394.6,363,456,456,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,1310,0.00999451,memory_warm,selective_closure,3700.4,345027.0,3700.4,1248,1416,1416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,1310,0.00999451,buffered_hot,selective_closure,7214.7,350424.0,7214.7,1248,1416,1416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,1310,0.00999451,memory_warm,selective_closure,4855.4,369873.0,4855.4,1248,1416,1416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,1310,0.00999451,buffered_hot,selective_closure,8475.8,377996.0,8475.8,1248,1416,1416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,13107,0.09999847,memory_warm,selective_closure,34581.1,354921.0,34581.1,10095,10248,10248,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,13107,0.09999847,buffered_hot,selective_closure,38243.4,360680.0,38243.4,10095,10248,10248,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,13107,0.09999847,memory_warm,selective_closure,45408.9,379638.0,45408.9,10095,10248,10248,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,13107,0.09999847,buffered_hot,selective_closure,48938.2,386158.0,48938.2,10095,10248,10248,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,65536,0.50000000,memory_warm,selective_closure,171877.0,405176.0,171877.0,49416,49416,49416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,65536,0.50000000,buffered_hot,selective_closure,177140.5,411286.0,177140.5,49416,49416,49416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,65536,0.50000000,memory_warm,selective_closure,435592.0,658235.0,435592.0,49416,49416,49416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,65536,0.50000000,buffered_hot,selective_closure,442963.0,668110.0,442963.0,49416,49416,49416,3,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,131072,1.00000000,memory_warm,broad_fused,344145.0,460609.0,460609.0,98568,98624,98624,1,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",SUM,131072,1.00000000,buffered_hot,broad_fused,351456.0,469753.0,469753.0,98568,98624,98624,1,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,131072,1.00000000,memory_warm,broad_fused,929311.0,952666.0,952666.0,98568,98624,98624,1,0,98624
13,"tpch","lineitem","c4_l_quantity_x1","FOR(BitPack)",BETWEEN,131072,1.00000000,buffered_hot,broad_fused,935550.0,951795.0,951795.0,98568,98624,98624,1,0,98624
